,secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix
343330,108105.0,2020-02-03,SPX 200417C2340000,1,2020-04-17,,C,2340000.0,901.1,911.7,0.0,0.0,0.321432,0.987043,5.3e-05,36.27413,-8.981936,131016123.0,1.0,1.0,100.0,0,,,,
343331,108105.0,2020-02-03,SPX 200417C2350000,1,2020-04-17,,C,2350000.0,891.3,901.8,0.0,0.0,0.320802,0.98639,5.7e-05,38.49401,-10.8746,131016124.0,1.0,1.0,100.0,0,,,,
343332,108105.0,2020-02-03,SPX 200417C2360000,1,2020-04-17,,C,2360000.0,881.4,892.0,0.0,0.0,0.319981,0.985734,6e-05,40.70037,-12.73008,131016125.0,1.0,1.0,100.0,0,,,,
343333,108105.0,2020-02-03,SPX 200417C2370000,1,2020-04-17,,C,2370000.0,871.5,882.1,0.0,0.0,0.317814,0.985306,6.3e-05,42.12834,-13.81342,131016126.0,1.0,1.0,100.0,0,,,,
343334,108105.0,2020-02-03,SPX 200417C2375000,1,2020-04-17,,C,2375000.0,866.6,877.1,0.0,0.0,0.31671,0.98509,6.4e-05,42.84596,-14.34989,131016127.0,1.0,1.0,100.0,0,,,,
343335,108105.0,2020-02-03,SPX 200417C2380000,1,2020-04-17,,C,2380000.0,861.6,872.2,0.0,0.0,0.315592,0.984873,6.5e-05,43.56614,-14.88293,131016128.0,1.0,1.0,100.0,0,,,,
343336,108105.0,2020-02-03,SPX 200417C2390000,1,2020-04-17,,C,2390000.0,851.8,862.3,0.0,0.0,0.314417,0.984201,6.9e-05,45.77446,-16.66043,131016129.0,1.0,1.0,100.0,0,,,,
343337,108105.0,2020-02-03,SPX 200417C2395000,1,2020-04-17,,C,2395000.0,846.8,857.4,0.0,0.0,0.313243,0.983978,7e-05,46.50099,-17.17966,131016130.0,1.0,1.0,100.0,0,,,,
343338,108105.0,2020-02-03,SPX 200417C2400000,1,2020-04-17,2019-12-03,C,2400000.0,841.9,852.4,0.0,2.0,0.312057,0.983754,7.2e-05,47.23053,-17.69561,131016131.0,1.0,1.0,100.0,0,,,,
343339,108105.0,2020-02-03,SPX 200417C2405000,1,2020-04-17,,C,2405000.0,837.0,847.5,0.0,0.0,0.311895,0.983298,7.4e-05,48.71001,-18.91496,131016132.0,1.0,1.0,100.0,0,,,,
343340,108105.0,2020-02-03,SPX 200417C2410000,1,2020-04-17,,C,2410000.0,832.0,842.6,0.0,0.0,0.310671,0.98307,7.5e-05,49.44427,-19.42092,131016133.0,1.0,1.0,100.0,0,,,,
343341,108105.0,2020-02-03,SPX 200417C2415000,1,2020-04-17,,C,2415000.0,827.1,837.6,0.0,0.0,0.309437,0.982841,7.7e-05,50.18188,-19.92369,131016134.0,1.0,1.0,100.0,0,,,,
343342,108105.0,2020-02-03,SPX 200417C2420000,1,2020-04-17,,C,2420000.0,822.2,832.7,0.0,0.0,0.309168,0.98238,7.9e-05,51.65812,-21.11592,131016135.0,1.0,1.0,100.0,0,,,,
343343,108105.0,2020-02-03,SPX 200417C2425000,1,2020-04-17,,C,2425000.0,817.2,827.8,0.0,0.0,0.307901,0.982147,8.1e-05,52.40139,-21.60906,131016136.0,1.0,1.0,100.0,0,,,,
343344,108105.0,2020-02-03,SPX 200417C2430000,1,2020-04-17,,C,2430000.0,812.3,822.9,0.0,0.0,0.307558,0.981683,8.3e-05,53.87421,-22.78163,131016137.0,1.0,1.0,100.0,0,,,,
343345,108105.0,2020-02-03,SPX 200417C2435000,1,2020-04-17,,C,2435000.0,807.4,817.9,0.0,0.0,0.306259,0.981445,8.4e-05,54.62381,-23.26535,131016138.0,1.0,1.0,100.0,0,,,,
343346,108105.0,2020-02-03,SPX 200417C2440000,1,2020-04-17,,C,2440000.0,802.5,813.0,0.0,0.0,0.305849,0.980978,8.7e-05,56.09454,-24.41891,131016139.0,1.0,1.0,100.0,0,,,,
343347,108105.0,2020-02-03,SPX 200417C2445000,1,2020-04-17,,C,2445000.0,797.5,808.1,0.0,0.0,0.304522,0.980737,8.8e-05,56.85107,-24.89343,131016140.0,1.0,1.0,100.0,0,,,,
343348,108105.0,2020-02-03,SPX 200417C2450000,1,2020-04-17,,C,2450000.0,792.6,803.1,0.0,0.0,0.303186,0.980493,9e-05,57.61168,-25.3649,131016141.0,1.0,1.0,100.0,0,,,,
343349,108105.0,2020-02-03,SPX 200417C2455000,1,2020-04-17,,C,2455000.0,787.7,798.2,0.0,0.0,0.302695,0.98002,9.2e-05,59.08495,-26.49399,131016142.0,1.0,1.0,100.0,0,,,,
343350,108105.0,2020-02-03,SPX 200417C2460000,1,2020-04-17,,C,2460000.0,782.8,793.3,0.0,0.0,0.302164,0.979544,9.5e-05,60.5551,-27.61116,131016143.0,1.0,1.0,100.0,0,,,,
343351,108105.0,2020-02-03,SPX 200417C2465000,1,2020-04-17,,C,2465000.0,777.8,788.4,0.0,0.0,0.300784,0.979294,9.7e-05,61.32727,-28.06779,131016144.0,1.0,1.0,100.0,0,,,,
343352,108105.0,2020-02-03,SPX 200417C2470000,1,2020-04-17,,C,2470000.0,772.9,783.4,0.0,0.0,0.299399,0.979041,9.8e-05,62.104,-28.52147,131016145.0,1.0,1.0,100.0,0,,,,
343353,108105.0,2020-02-03,SPX 200417C2475000,1,2020-04-17,,C,2475000.0,768.0,778.5,0.0,0.0,0.298797,0.978559,0.000101,63.57962,-29.61537,131016146.0,1.0,1.0,100.0,0,,,,
343354,108105.0,2020-02-03,SPX 200417C2480000,1,2020-04-17,,C,2480000.0,763.1,773.6,0.0,0.0,0.29816,0.978075,0.000103,65.05353,-30.69799,131016147.0,1.0,1.0,100.0,0,,,,
343355,108105.0,2020-02-03,SPX 200417C2485000,1,2020-04-17,,C,2485000.0,758.2,768.6,0.0,0.0,0.296736,0.977814,0.000105,65.84359,-31.13727,131016148.0,1.0,1.0,100.0,0,,,,
343356,108105.0,2020-02-03,SPX 200417C2490000,1,2020-04-17,,C,2490000.0,753.3,763.8,0.0,0.0,0.296791,0.9771,0.000109,67.99792,-32.8302,131016149.0,1.0,1.0,100.0,0,,,,
343357,108105.0,2020-02-03,SPX 200417C2495000,1,2020-04-17,,C,2495000.0,748.3,758.8,0.0,0.0,0.294607,0.977059,0.00011,68.12068,-32.63394,131016150.0,1.0,1.0,100.0,0,,,,
343358,108105.0,2020-02-03,SPX 200417C2500000,1,2020-04-17,2020-01-02,C,2500000.0,743.4,753.9,0.0,9.0,0.293878,0.976565,0.000112,69.60223,-33.68348,131016151.0,1.0,1.0,100.0,0,,,,
343359,108105.0,2020-02-03,SPX 200417C2505000,1,2020-04-17,,C,2505000.0,738.5,749.0,0.0,0.0,0.293121,0.976068,0.000115,71.08371,-34.72243,131016152.0,1.0,1.0,100.0,0,,,,
343360,108105.0,2020-02-03,SPX 200417C2510000,1,2020-04-17,,C,2510000.0,733.6,744.1,0.0,0.0,0.292335,0.975568,0.000118,72.56549,-35.75095,131016153.0,1.0,1.0,100.0,0,,,,
343361,108105.0,2020-02-03,SPX 200417C2515000,1,2020-04-17,,C,2515000.0,728.7,739.2,0.0,0.0,0.291523,0.975066,0.00012,74.04792,-36.76919,131016154.0,1.0,1.0,100.0,0,,,,
343362,108105.0,2020-02-03,SPX 200417C2520000,1,2020-04-17,,C,2520000.0,723.8,734.3,0.0,0.0,0.290685,0.974561,0.000123,75.53136,-37.77729,131016155.0,1.0,1.0,100.0,0,,,,
343363,108105.0,2020-02-03,SPX 200417C2525000,1,2020-04-17,,C,2525000.0,718.9,729.4,0.0,0.0,0.289822,0.974053,0.000126,77.01616,-38.77539,131016156.0,1.0,1.0,100.0,0,,,,
343364,108105.0,2020-02-03,SPX 200417C2530000,1,2020-04-17,,C,2530000.0,714.0,724.5,0.0,0.0,0.288936,0.973542,0.000129,78.50262,-39.7636,131016157.0,1.0,1.0,100.0,0,,,,
343365,108105.0,2020-02-03,SPX 200417C2535000,1,2020-04-17,,C,2535000.0,709.1,719.6,0.0,0.0,0.288026,0.973028,0.000132,79.99108,-40.74206,131016158.0,1.0,1.0,100.0,0,,,,
343366,108105.0,2020-02-03,SPX 200417C2540000,1,2020-04-17,,C,2540000.0,704.2,714.7,0.0,0.0,0.287094,0.972511,0.000134,81.48184,-41.71086,131016159.0,1.0,1.0,100.0,0,,,,
343367,108105.0,2020-02-03,SPX 200417C2545000,1,2020-04-17,,C,2545000.0,699.3,709.8,0.0,0.0,0.28614,0.971991,0.000137,82.9752,-42.67011,131016160.0,1.0,1.0,100.0,0,,,,
343368,108105.0,2020-02-03,SPX 200417C2550000,1,2020-04-17,,C,2550000.0,694.4,704.9,0.0,0.0,0.285165,0.971467,0.00014,84.47147,-43.61991,131016161.0,1.0,1.0,100.0,0,,,,
343369,108105.0,2020-02-03,SPX 200417C2555000,1,2020-04-17,,C,2555000.0,689.5,700.0,0.0,0.0,0.28417,0.970939,0.000143,85.97092,-44.56034,131016162.0,1.0,1.0,100.0,0,,,,
343370,108105.0,2020-02-03,SPX 200417C2560000,1,2020-04-17,,C,2560000.0,684.6,695.1,0.0,0.0,0.283155,0.970408,0.000146,87.47383,-45.49149,131016163.0,1.0,1.0,100.0,0,,,,
343371,108105.0,2020-02-03,SPX 200417C2565000,1,2020-04-17,,C,2565000.0,679.7,690.2,0.0,0.0,0.282122,0.969873,0.000149,88.98049,-46.41344,131016164.0,1.0,1.0,100.0,0,,,,
343372,108105.0,2020-02-03,SPX 200417C2570000,1,2020-04-17,,C,2570000.0,674.8,685.3,0.0,0.0,0.28107,0.969334,0.000153,90.49118,-47.32626,131016165.0,1.0,1.0,100.0,0,,,,
343373,108105.0,2020-02-03,SPX 200417C2575000,1,2020-04-17,,C,2575000.0,669.9,680.4,0.0,0.0,0.279999,0.968792,0.000156,92.00615,-48.23003,131016166.0,1.0,1.0,100.0,0,,,,
343374,108105.0,2020-02-03,SPX 200417C2580000,1,2020-04-17,,C,2580000.0,665.0,675.5,0.0,0.0,0.278912,0.968245,0.000159,93.52568,-49.1248,131016167.0,1.0,1.0,100.0,0,,,,
343375,108105.0,2020-02-03,SPX 200417C2585000,1,2020-04-17,,C,2585000.0,660.2,670.6,0.0,0.0,0.278332,0.967474,0.000163,95.65532,-50.55666,131016168.0,1.0,1.0,100.0,0,,,,
343376,108105.0,2020-02-03,SPX 200417C2590000,1,2020-04-17,,C,2590000.0,655.3,665.8,0.0,0.0,0.277715,0.9667,0.000167,97.78085,-51.97063,131016169.0,1.0,1.0,100.0,0,,,,
343377,108105.0,2020-02-03,SPX 200417C2595000,1,2020-04-17,,C,2595000.0,650.4,660.9,0.0,0.0,0.276562,0.966141,0.00017,99.30997,-52.83143,131016170.0,1.0,1.0,100.0,0,,,,
343378,108105.0,2020-02-03,SPX 200417C2600000,1,2020-04-17,2020-01-17,C,2600000.0,645.6,656.0,0.0,4.0,0.275888,0.965359,0.000174,101.4352,-54.21557,131016171.0,1.0,1.0,100.0,0,,,,
343379,108105.0,2020-02-03,SPX 200417C2605000,1,2020-04-17,,C,2605000.0,640.7,651.1,0.0,0.0,0.274697,0.96479,0.000178,102.9734,-55.0555,131016172.0,1.0,1.0,100.0,0,,,,
343380,108105.0,2020-02-03,SPX 200417C2610000,1,2020-04-17,,C,2610000.0,635.8,646.3,0.0,0.0,0.273969,0.963999,0.000182,105.1002,-56.41046,131016173.0,1.0,1.0,100.0,0,,,,
343381,108105.0,2020-02-03,SPX 200417C2615000,1,2020-04-17,,C,2615000.0,631.0,641.4,0.0,0.0,0.27321,0.963205,0.000186,107.2257,-57.74866,131016174.0,1.0,1.0,100.0,0,,,,
343382,108105.0,2020-02-03,SPX 200417C2620000,1,2020-04-17,2019-12-02,C,2620000.0,626.1,636.5,0.0,2.0,0.271964,0.962621,0.000189,108.7789,-58.55621,131016175.0,1.0,1.0,100.0,0,,,,
343383,108105.0,2020-02-03,SPX 200417C2625000,1,2020-04-17,2019-11-20,C,2625000.0,621.3,631.7,0.0,219.0,0.271606,0.961601,0.000194,111.4752,-60.37572,131016176.0,1.0,1.0,100.0,0,,,,
343384,108105.0,2020-02-03,SPX 200417C2630000,1,2020-04-17,2019-12-10,C,2630000.0,616.4,626.8,0.0,2.0,0.270321,0.961007,0.000198,113.0387,-61.15992,131016177.0,1.0,1.0,100.0,0,,,,
343385,108105.0,2020-02-03,SPX 200417C2635000,1,2020-04-17,,C,2635000.0,611.6,622.0,0.0,0.0,0.269892,0.959979,0.000203,115.7265,-62.93829,131016178.0,1.0,1.0,100.0,0,,,,
343386,108105.0,2020-02-03,SPX 200417C2640000,1,2020-04-17,,C,2640000.0,606.7,617.1,0.0,0.0,0.268571,0.959373,0.000207,117.3018,-63.69955,131016179.0,1.0,1.0,100.0,0,,,,
343387,108105.0,2020-02-03,SPX 200417C2645000,1,2020-04-17,,C,2645000.0,603.5,610.6,0.0,0.0,0.267658,0.958548,0.000211,119.4359,-64.94576,131016180.0,1.0,1.0,100.0,0,,,,
343388,108105.0,2020-02-03,SPX 200417C2650000,1,2020-04-17,,C,2650000.0,600.3,604.6,0.0,0.0,0.268755,0.956664,0.000219,124.265,-68.60477,131016181.0,1.0,1.0,100.0,0,,,,
343389,108105.0,2020-02-03,SPX 200417C2655000,1,2020-04-17,,C,2655000.0,595.2,599.4,0.0,0.0,0.265355,0.957093,0.00022,123.1698,-66.90687,131016182.0,1.0,1.0,100.0,0,,,,
343390,108105.0,2020-02-03,SPX 200417C2660000,1,2020-04-17,,C,2660000.0,590.4,594.8,0.0,0.0,0.265568,0.955617,0.000226,126.9221,-69.55018,131016183.0,1.0,1.0,100.0,0,,,,
343391,108105.0,2020-02-03,SPX 200417C2665000,1,2020-04-17,,C,2665000.0,585.6,589.8,0.0,0.0,0.264161,0.954979,0.00023,128.5316,-70.25244,131016184.0,1.0,1.0,100.0,0,,,,
343392,108105.0,2020-02-03,SPX 200417C2670000,1,2020-04-17,,C,2670000.0,580.8,585.2,0.0,0.0,0.264268,0.953497,0.000237,132.2466,-72.8279,131016185.0,1.0,1.0,100.0,0,,,,
343393,108105.0,2020-02-03,SPX 200417C2675000,1,2020-04-17,,C,2675000.0,576.1,580.3,0.0,0.0,0.263566,0.952429,0.000242,134.9016,-74.43165,131016186.0,1.0,1.0,100.0,0,,,,
343394,108105.0,2020-02-03,SPX 200417C2680000,1,2020-04-17,,C,2680000.0,571.3,575.5,0.0,0.0,0.262832,0.951356,0.000248,137.5529,-76.01244,131016187.0,1.0,1.0,100.0,0,,,,
343395,108105.0,2020-02-03,SPX 200417C2685000,1,2020-04-17,,C,2685000.0,566.5,570.7,0.0,0.0,0.262066,0.950276,0.000253,140.2014,-77.57056,131016188.0,1.0,1.0,100.0,0,,,,
343396,108105.0,2020-02-03,SPX 200417C2690000,1,2020-04-17,,C,2690000.0,561.5,565.7,0.0,0.0,0.25986,0.950014,0.000257,140.8423,-77.29923,131016189.0,1.0,1.0,100.0,0,,,,
343397,108105.0,2020-02-03,SPX 200417C2695000,1,2020-04-17,,C,2695000.0,556.6,560.8,0.0,0.0,0.25836,0.949332,0.000261,142.5037,-77.93048,131016190.0,1.0,1.0,100.0,0,,,,
343398,108105.0,2020-02-03,SPX 200417C2700000,1,2020-04-17,,C,2700000.0,551.8,556.2,0.0,0.0,0.25823,0.947815,0.000268,146.1726,-80.33939,131016191.0,1.0,1.0,100.0,0,,,,
343399,108105.0,2020-02-03,SPX 200417C2705000,1,2020-04-17,,C,2705000.0,547.0,551.4,0.0,0.0,0.257372,0.946706,0.000274,148.8365,-81.82633,131016192.0,1.0,1.0,100.0,0,,,,
343400,108105.0,2020-02-03,SPX 200417C2710000,1,2020-04-17,,C,2710000.0,542.5,546.6,0.0,0.0,0.257471,0.944979,0.000281,152.9477,-84.59661,131016193.0,1.0,1.0,100.0,0,,,,
343401,108105.0,2020-02-03,SPX 200417C2715000,1,2020-04-17,,C,2715000.0,537.7,541.8,0.0,0.0,0.256541,0.943856,0.000287,155.5986,-86.02789,131016194.0,1.0,1.0,100.0,0,,,,
343402,108105.0,2020-02-03,SPX 200417C2720000,1,2020-04-17,,C,2720000.0,532.7,537.0,0.0,0.0,0.254952,0.943128,0.000292,157.3069,-86.58486,131016195.0,1.0,1.0,100.0,0,,,,
343403,108105.0,2020-02-03,SPX 200417C2725000,1,2020-04-17,,C,2725000.0,528.0,532.1,0.0,0.0,0.253983,0.941988,0.000298,159.971,-87.9818,131016196.0,1.0,1.0,100.0,0,,,,
343404,108105.0,2020-02-03,SPX 200417C2730000,1,2020-04-17,,C,2730000.0,523.2,527.5,0.0,0.0,0.253602,0.940437,0.000306,163.5652,-90.19516,131016197.0,1.0,1.0,100.0,0,,,,
343405,108105.0,2020-02-03,SPX 200417C2735000,1,2020-04-17,,C,2735000.0,518.6,522.7,0.0,0.0,0.253174,0.938882,0.000313,167.1396,-92.36958,131016198.0,1.0,1.0,100.0,0,,,,
343406,108105.0,2020-02-03,SPX 200417C2740000,1,2020-04-17,,C,2740000.0,513.8,517.9,0.0,0.0,0.252114,0.937716,0.000319,169.798,-93.68889,131016199.0,1.0,1.0,100.0,0,,,,
343407,108105.0,2020-02-03,SPX 200417C2745000,1,2020-04-17,,C,2745000.0,508.9,513.0,0.0,0.0,0.25045,0.936937,0.000324,171.5649,-94.17555,131016200.0,1.0,1.0,100.0,0,,,,
343408,108105.0,2020-02-03,SPX 200417C2750000,1,2020-04-17,,C,2750000.0,504.3,508.4,0.0,0.0,0.250497,0.934962,0.000333,176.0132,-97.06876,131016201.0,1.0,1.0,100.0,0,,,,
343409,108105.0,2020-02-03,SPX 200417C2755000,1,2020-04-17,,C,2755000.0,499.3,503.4,0.0,0.0,0.248239,0.934554,0.000338,176.9242,-96.72681,131016202.0,1.0,1.0,100.0,0,,,,
343410,108105.0,2020-02-03,SPX 200417C2760000,1,2020-04-17,,C,2760000.0,494.8,498.9,0.0,0.0,0.24876,0.932171,0.000347,182.2179,-100.3371,131016203.0,1.0,1.0,100.0,0,,,,
343411,108105.0,2020-02-03,SPX 200417C2765000,1,2020-04-17,,C,2765000.0,489.9,494.2,0.0,0.0,0.247578,0.930955,0.000354,184.893,-101.5413,131016204.0,1.0,1.0,100.0,0,,,,
343412,108105.0,2020-02-03,SPX 200417C2770000,1,2020-04-17,,C,2770000.0,485.3,489.4,0.0,0.0,0.246908,0.92934,0.000361,188.4191,-103.4958,131016205.0,1.0,1.0,100.0,0,,,,
343413,108105.0,2020-02-03,SPX 200417C2775000,1,2020-04-17,,C,2775000.0,480.6,484.7,0.0,0.0,0.246202,0.927717,0.000369,191.9353,-105.4149,131016206.0,1.0,1.0,100.0,0,,,,
343414,108105.0,2020-02-03,SPX 200417C2780000,1,2020-04-17,,C,2780000.0,475.7,479.8,0.0,0.0,0.244434,0.926851,0.000376,193.7983,-105.7917,131016207.0,1.0,1.0,100.0,0,,,,
343415,108105.0,2020-02-03,SPX 200417C2785000,1,2020-04-17,,C,2785000.0,471.0,475.2,0.0,0.0,0.24393,0.925012,0.000384,197.728,-108.0317,131016208.0,1.0,1.0,100.0,0,,,,
343416,108105.0,2020-02-03,SPX 200417C2790000,1,2020-04-17,,C,2790000.0,466.2,470.5,0.0,0.0,0.242887,0.923546,0.000392,200.8358,-109.4904,131016209.0,1.0,1.0,100.0,0,,,,
343417,108105.0,2020-02-03,SPX 200417C2795000,1,2020-04-17,,C,2795000.0,461.5,465.8,0.0,0.0,0.242064,0.921877,0.0004,204.3448,-111.2882,131016210.0,1.0,1.0,100.0,0,,,,
343418,108105.0,2020-02-03,SPX 200417C2800000,1,2020-04-17,,C,2800000.0,457.1,461.1,0.0,0.0,0.241929,0.919633,0.000409,209.0187,-114.1339,131016211.0,1.0,1.0,100.0,0,,,,
343419,108105.0,2020-02-03,SPX 200417C2805000,1,2020-04-17,,C,2805000.0,452.4,456.4,0.0,0.0,0.241031,0.917944,0.000418,212.5035,-115.8525,131016212.0,1.0,1.0,100.0,0,,,,
343420,108105.0,2020-02-03,SPX 200417C2810000,1,2020-04-17,,C,2810000.0,447.7,451.7,0.0,0.0,0.240104,0.916242,0.000426,215.9856,-117.5378,131016213.0,1.0,1.0,100.0,0,,,,
343421,108105.0,2020-02-03,SPX 200417C2815000,1,2020-04-17,,C,2815000.0,443.0,447.0,0.0,0.0,0.239148,0.914528,0.000435,219.466,-119.1902,131016214.0,1.0,1.0,100.0,0,,,,
343422,108105.0,2020-02-03,SPX 200417C2820000,1,2020-04-17,,C,2820000.0,438.2,442.2,0.0,0.0,0.237715,0.913168,0.000443,222.2059,-120.1198,131016215.0,1.0,1.0,100.0,0,,,,
343423,108105.0,2020-02-03,SPX 200417C2825000,1,2020-04-17,,C,2825000.0,433.6,437.5,0.0,0.0,0.236931,0.911239,0.000452,226.0604,-122.0558,131016216.0,1.0,1.0,100.0,0,,,,
343424,108105.0,2020-02-03,SPX 200417C2830000,1,2020-04-17,,C,2830000.0,428.8,433.0,0.0,0.0,0.236114,0.909298,0.000461,229.9057,-123.9516,131016217.0,1.0,1.0,100.0,0,,,,
343425,108105.0,2020-02-03,SPX 200417C2835000,1,2020-04-17,,C,2835000.0,424.3,428.2,0.0,0.0,0.235263,0.907344,0.000471,233.7429,-125.8076,131016218.0,1.0,1.0,100.0,0,,,,
343426,108105.0,2020-02-03,SPX 200417C2840000,1,2020-04-17,,C,2840000.0,419.5,423.7,0.0,0.0,0.23438,0.905375,0.00048,237.5731,-127.6241,131016219.0,1.0,1.0,100.0,0,,,,
343427,108105.0,2020-02-03,SPX 200417C2845000,1,2020-04-17,,C,2845000.0,416.3,417.5,0.0,0.0,0.233258,0.903571,0.00049,241.0529,-129.0752,131016220.0,1.0,1.0,100.0,0,,,,
343428,108105.0,2020-02-03,SPX 200417C2850000,1,2020-04-17,2019-10-31,C,2850000.0,411.8,412.9,0.0,1.0,0.232724,0.901214,0.0005,245.5558,-131.4615,131016221.0,1.0,1.0,100.0,0,,,,
343429,108105.0,2020-02-03,SPX 200417C2855000,1,2020-04-17,,C,2855000.0,407.1,408.2,0.0,0.0,0.231545,0.899376,0.000509,249.033,-132.8388,131016222.0,1.0,1.0,100.0,0,,,,
343430,108105.0,2020-02-03,SPX 200417C2860000,1,2020-04-17,,C,2860000.0,402.5,403.6,0.0,0.0,0.230738,0.897167,0.00052,253.1752,-134.8143,131016223.0,1.0,1.0,100.0,0,,,,
343431,108105.0,2020-02-03,SPX 200417C2865000,1,2020-04-17,,C,2865000.0,397.9,399.0,0.0,0.0,0.229896,0.894943,0.00053,257.3057,-136.744,131016224.0,1.0,1.0,100.0,0,,,,
343432,108105.0,2020-02-03,SPX 200417C2870000,1,2020-04-17,,C,2870000.0,393.3,394.4,0.0,0.0,0.22902,0.892702,0.000541,261.4256,-138.6281,131016225.0,1.0,1.0,100.0,0,,,,
343433,108105.0,2020-02-03,SPX 200417C2875000,1,2020-04-17,2019-12-18,C,2875000.0,388.7,389.8,0.0,4.0,0.228111,0.890443,0.000551,265.5362,-140.467,131016226.0,1.0,1.0,100.0,0,,,,
343434,108105.0,2020-02-03,SPX 200417C2880000,1,2020-04-17,,C,2880000.0,384.1,385.2,0.0,0.0,0.22717,0.888167,0.000562,269.6386,-142.2609,131016227.0,1.0,1.0,100.0,0,,,,
343435,108105.0,2020-02-03,SPX 200417C2885000,1,2020-04-17,,C,2885000.0,379.6,380.6,0.0,0.0,0.226379,0.885701,0.000573,274.0365,-144.306,131016228.0,1.0,1.0,100.0,0,,,,
343436,108105.0,2020-02-03,SPX 200417C2890000,1,2020-04-17,,C,2890000.0,375.0,376.1,0.0,0.0,0.225552,0.883218,0.000585,278.4182,-146.2994,131016229.0,1.0,1.0,100.0,0,,,,
343437,108105.0,2020-02-03,SPX 200417C2895000,1,2020-04-17,,C,2895000.0,370.4,371.5,0.0,0.0,0.224513,0.880885,0.000596,282.4936,-147.9526,131016230.0,1.0,1.0,100.0,0,,,,
343438,108105.0,2020-02-03,SPX 200417C2900000,1,2020-04-17,2020-01-24,C,2900000.0,365.9,367.0,0.0,136.0,0.223793,0.878196,0.000608,287.1384,-150.1318,131016231.0,1.0,1.0,100.0,0,,,,
343439,108105.0,2020-02-03,SPX 200417C2905000,1,2020-04-17,,C,2905000.0,361.3,362.4,0.0,0.0,0.22269,0.87582,0.000619,291.1987,-151.69,131016232.0,1.0,1.0,100.0,0,,,,
343440,108105.0,2020-02-03,SPX 200417C2910000,1,2020-04-17,,C,2910000.0,356.8,357.9,0.0,0.0,0.221897,0.873092,0.000631,295.81,-153.7605,131016233.0,1.0,1.0,100.0,0,,,,
343441,108105.0,2020-02-03,SPX 200417C2915000,1,2020-04-17,,C,2915000.0,352.3,353.4,0.0,0.0,0.221067,0.870345,0.000644,300.4011,-155.7732,131016234.0,1.0,1.0,100.0,0,,,,
343442,108105.0,2020-02-03,SPX 200417C2920000,1,2020-04-17,2020-01-31,C,2920000.0,347.8,348.9,0.0,18.0,0.2202,0.867576,0.000656,304.9734,-157.7287,131016235.0,1.0,1.0,100.0,0,,,,
343443,108105.0,2020-02-03,SPX 200417C2925000,1,2020-04-17,,C,2925000.0,343.3,344.3,0.0,0.0,0.219135,0.864946,0.000669,309.2686,-159.3598,131016236.0,1.0,1.0,100.0,0,,,,
343444,108105.0,2020-02-03,SPX 200417C2930000,1,2020-04-17,,C,2930000.0,338.8,339.8,0.0,0.0,0.218199,0.862131,0.000681,313.8128,-161.2048,131016237.0,1.0,1.0,100.0,0,,,,
343445,108105.0,2020-02-03,SPX 200417C2935000,1,2020-04-17,2020-01-31,C,2935000.0,334.3,335.4,0.0,15.0,0.217386,0.859134,0.000694,318.5917,-163.2537,131016238.0,1.0,1.0,100.0,0,,,,
343446,108105.0,2020-02-03,SPX 200417C2940000,1,2020-04-17,,C,2940000.0,329.8,330.9,0.0,0.0,0.216379,0.856271,0.000707,323.1026,-164.9823,131016239.0,1.0,1.0,100.0,0,,,,
343447,108105.0,2020-02-03,SPX 200417C2945000,1,2020-04-17,,C,2945000.0,325.3,326.4,0.0,0.0,0.21534,0.853381,0.000721,327.6013,-166.6545,131016240.0,1.0,1.0,100.0,0,,,,
343448,108105.0,2020-02-03,SPX 200417C2950000,1,2020-04-17,,C,2950000.0,320.9,322.0,0.0,0.0,0.214568,0.850156,0.000734,332.5574,-168.7714,131016241.0,1.0,1.0,100.0,0,,,,
343449,108105.0,2020-02-03,SPX 200417C2955000,1,2020-04-17,,C,2955000.0,316.4,317.5,0.0,0.0,0.21346,0.847211,0.000748,337.0257,-170.3249,131016242.0,1.0,1.0,100.0,0,,,,
343450,108105.0,2020-02-03,SPX 200417C2960000,1,2020-04-17,,C,2960000.0,312.0,313.1,0.0,0.0,0.212613,0.843934,0.000762,341.9334,-172.31,131016243.0,1.0,1.0,100.0,0,,,,
343451,108105.0,2020-02-03,SPX 200417C2965000,1,2020-04-17,,C,2965000.0,307.6,308.7,0.0,0.0,0.211726,0.840631,0.000776,346.8137,-174.2262,131016244.0,1.0,1.0,100.0,0,,,,
343452,108105.0,2020-02-03,SPX 200417C2970000,1,2020-04-17,2020-01-16,C,2970000.0,303.2,304.3,0.0,1.0,0.210802,0.8373,0.00079,351.6679,-176.0737,131016245.0,1.0,1.0,100.0,0,,,,
343453,108105.0,2020-02-03,SPX 200417C2975000,1,2020-04-17,2019-12-16,C,2975000.0,298.8,299.8,0.0,184.0,0.2097,0.834085,0.000805,356.2895,-177.6186,131016246.0,1.0,1.0,100.0,0,,,,
343454,108105.0,2020-02-03,SPX 200417C2980000,1,2020-04-17,,C,2980000.0,294.4,295.5,0.0,0.0,0.208841,0.830548,0.000819,361.3042,-179.563,131016247.0,1.0,1.0,100.0,0,,,,
